縣市別代碼,統計期,基本分類,原始值[統計數值],年增率[%]
63000,107年 3月,木材及其製品類,82.77,1.61
63000,107年 3月,塑膠製品類,78.22,0.78
63000,107年 3月,油漆塗料類,99.32,0
63000,107年 3月,機電設備類,93.29,4.92
63000,107年 3月,瀝青及其製品類,96.21,0
63000,107年 3月,雜項材料類,93.14,0.12
63000,107年 3月,勞務類,88.84,-0.14
63000,107年 3月,工資類,83.47,0.14
63000,107年 3月,機具設備租金類,95.44,-0.44
63000,107年 4月,總指數,86.04,2.34
63000,107年 4月,材料類,84.47,4.02
63000,107年 4月,水泥及其製品類,75.84,1.44
63000,107年 4月,砂石及級配類,110.9,0.93
63000,107年 4月,磚瓦瓷類,104.83,-5.1
63000,107年 4月,金屬製品類,83.45,11.39
63000,107年 4月,木材及其製品類,83.9,3
63000,107年 4月,塑膠製品類,78.22,0.13
63000,107年 4月,油漆塗料類,99.32,0
63000,107年 4月,機電設備類,92.99,4.95
63000,107年 4月,瀝青及其製品類,96.21,0
63000,107年 4月,雜項材料類,93.57,0.58
63000,107年 4月,勞務類,88.84,-0.14
63000,107年 4月,工資類,83.47,0.14
63000,107年 4月,機具設備租金類,95.44,-0.43
63000,107年 5月,總指數,86.07,2.86
63000,107年 5月,材料類,84.52,4.92
63000,107年 5月,水泥及其製品類,75.96,1.42
63000,107年 5月,砂石及級配類,110.9,0.93
63000,107年 5月,磚瓦瓷類,104.83,-5.1
63000,107年 5月,金屬製品類,83.55,15.43
63000,107年 5月,木材及其製品類,83.9,3.19
63000,107年 5月,塑膠製品類,77.17,-0.34
63000,107年 5月,油漆塗料類,99.32,0
63000,107年 5月,機電設備類,93.08,5.44
63000,107年 5月,瀝青及其製品類,96.21,0
63000,107年 5月,雜項材料類,93.59,0.6
63000,107年 5月,勞務類,88.84,-0.14
63000,107年 5月,工資類,83.47,0.14
63000,107年 5月,機具設備租金類,95.44,-0.43
63000,107年 6月,總指數,86.54,3.22
63000,107年 6月,材料類,85.26,5.47
63000,107年 6月,水泥及其製品類,77.48,3.37
63000,107年 6月,砂石及級配類,110.9,0.93
63000,107年 6月,磚瓦瓷類,105.01,-3.32
63000,107年 6月,金屬製品類,83.63,14.45
63000,107年 6月,木材及其製品類,84.84,5.83
63000,107年 6月,塑膠製品類,75.66,-1.65
63000,107年 6月,油漆塗料類,99.32,0
63000,107年 6月,機電設備類,93.74,6.65
63000,107年 6月,瀝青及其製品類,96.21,0
63000,107年 6月,雜項材料類,96.57,0.29
63000,107年 6月,勞務類,88.84,-0.14
63000,107年 6月,工資類,83.47,0.14
63000,107年 6月,機具設備租金類,95.44,-0.43
63000,107年 7月,總指數,87.54,4.21
63000,107年 7月,材料類,86.73,6.9
63000,107年 7月,水泥及其製品類,80.34,6.87
63000,107年 7月,砂石及級配類,110.9,0.93
63000,107年 7月,磚瓦瓷類,105.01,-2.49
63000,107年 7月,金屬製品類,84.85,14.56
63000,107年 7月,木材及其製品類,84.84,5.84
63000,107年 7月,塑膠製品類,75.66,-0.35
63000,107年 7月,油漆塗料類,99.32,0
63000,107年 7月,機電設備類,93.92,6.58
63000,107年 7月,瀝青及其製品類,97.5,1.34
63000,107年 7月,雜項材料類,96.57,0.29
63000,107年 7月,勞務類,89.01,0.06
63000,107年 7月,工資類,83.78,0.52
63000,107年 7月,機具設備租金類,95.44,-0.43
63000,107年 8月,總指數,87.78,3.67
63000,107年 8月,材料類,87.01,5.84
63000,107年 8月,水泥及其製品類,80.84,7.16
63000,107年 8月,砂石及級配類,109.29,-0.54
63000,107年 8月,磚瓦瓷類,105.01,-2.49
63000,107年 8月,金屬製品類,85.23,10.22
63000,107年 8月,木材及其製品類,84.85,6
63000,107年 8月,塑膠製品類,76.3,0.07
63000,107年 8月,油漆塗料類,99.32,0
63000,107年 8月,機電設備類,92.61,3.46
63000,107年 8月,瀝青及其製品類,99.82,3.76
63000,107年 8月,雜項材料類,96.57,0.29
63000,107年 8月,勞務類,89.16,0.23
63000,107年 8月,工資類,84.04,0.84
63000,107年 8月,機具設備租金類,95.44,-0.43
63000,107年 9月,總指數,88.49,3.93
63000,107年 9月,材料類,88.11,6.16
63000,107年 9月,水泥及其製品類,83.53,10.58
63000,107年 9月,砂石及級配類,108.49,-1.47
63000,107年 9月,磚瓦瓷類,105.01,-2.49
63000,107年 9月,金屬製品類,85.97,8.26
63000,107年 9月,木材及其製品類,84.83,4.6
63000,107年 9月,塑膠製品類,76.3,-0.35
63000,107年 9月,油漆塗料類,99.32,0
63000,107年 9月,機電設備類,92.33,1.34
63000,107年 9月,瀝青及其製品類,100.18,4.12
63000,107年 9月,雜項材料類,96.57,0.28
63000,107年 9月,勞務類,89.16,0.23
63000,107年 9月,工資類,84.04,0.84
63000,107年 9月,機具設備租金類,95.44,-0.43
63000,107年 10月,總指數,89.09,4.79
63000,107年 10月,材料類,89.06,7.56
63000,107年 10月,水泥及其製品類,85.93,13.67
63000,107年 10月,砂石及級配類,108.49,-1.47
63000,107年 10月,磚瓦瓷類,105.58,-1.96
63000,107年 10月,金屬製品類,87.06,10.13
63000,107年 10月,木材及其製品類,84.83,4.26
63000,107年 10月,塑膠製品類,75.88,-1.91
63000,107年 10月,油漆塗料類,99.32,0
63000,107年 10月,機電設備類,92.21,1.15
63000,107年 10月,瀝青及其製品類,100.18,4.12
63000,107年 10月,雜項材料類,93.63,0.62
63000,107年 10月,勞務類,89.16,0.23
63000,107年 10月,工資類,84.04,0.84
63000,107年 10月,機具設備租金類,95.44,-0.43
63000,107年 11月,總指數,89.02,4.41
63000,107年 11月,材料類,88.94,6.91
63000,107年 11月,水泥及其製品類,86.94,15
63000,107年 11月,砂石及級配類,108.49,-1.47
63000,107年 11月,磚瓦瓷類,105.58,-1.96
63000,107年 11月,金屬製品類,85.67,7.19
63000,107年 11月,木材及其製品類,84.83,2.49
63000,107年 11月,塑膠製品類,75.01,-2.58
63000,107年 11月,油漆塗料類,99.32,0
63000,107年 11月,機電設備類,92.78,0.23
63000,107年 11月,瀝青及其製品類,100.18,4.12
63000,107年 11月,雜項材料類,93.63,0.57
63000,107年 11月,勞務類,89.16,0.23
63000,107年 11月,工資類,84.04,0.84
63000,107年 11月,機具設備租金類,95.44,-0.43
63000,107年 12月,總指數,88.79,3.98
63000,107年 12月,材料類,88.58,6.2
63000,107年 12月,水泥及其製品類,87.24,15.32
63000,107年 12月,砂石及級配類,108.84,-1.15
63000,107年 12月,磚瓦瓷類,105.58,-1.96
63000,107年 12月,金屬製品類,84.17,3.8
63000,107年 12月,木材及其製品類,84.8,2.45
63000,107年 12月,塑膠製品類,75.88,0.78
63000,107年 12月,油漆塗料類,99.32,0
63000,107年 12月,機電設備類,92.73,0.12
63000,107年 12月,瀝青及其製品類,100.18,4.12
63000,107年 12月,雜項材料類,93.63,0.57
63000,107年 12月,勞務類,89.16,0.23
63000,107年 12月,工資類,84.04,0.84
63000,107年 12月,機具設備租金類,95.44,-0.43
63000,108年 1月,總指數,88.89,3.7
63000,108年 1月,材料類,88.68,5.67
63000,108年 1月,水泥及其製品類,88.45,16.91
63000,108年 1月,砂石及級配類,108.84,-1.15
63000,108年 1月,磚瓦瓷類,106.41,1.51
63000,108年 1月,金屬製品類,83.01,0.49
63000,108年 1月,木材及其製品類,84.8,2.45
63000,108年 1月,塑膠製品類,78.88,5.04
63000,108年 1月,油漆塗料類,99.32,0
63000,108年 1月,機電設備類,92.63,-0.06
63000,108年 1月,瀝青及其製品類,100.18,4.12
63000,108年 1月,雜項材料類,93.67,0.61
63000,108年 1月,勞務類,89.27,0.35
63000,108年 1月,工資類,84.04,0.84
63000,108年 1月,機具設備租金類,95.69,-0.16
63000,108年 2月,總指數,89.47,4.61
63000,108年 2月,材料類,89.51,6.91
63000,108年 2月,水泥及其製品類,88.91,17.47
63000,108年 2月,砂石及級配類,108.84,-1.86
63000,108年 2月,磚瓦瓷類,103.86,-0.93
63000,108年 2月,金屬製品類,84.79,3.55
63000,108年 2月,木材及其製品類,84.8,2.45
63000,108年 2月,塑膠製品類,80.99,6.95
63000,108年 2月,油漆塗料類,99.32,0
63000,108年 2月,機電設備類,92.45,-0.25
63000,108年 2月,瀝青及其製品類,100.67,4.63
63000,108年 2月,雜項材料類,93.67,0.61
63000,108年 2月,勞務類,89.4,0.7
63000,108年 2月,工資類,84.04,0.84
63000,108年 2月,機具設備租金類,95.96,0.55
63000,108年 3月,總指數,90.07,4.69
63000,108年 3月,材料類,90.45,7.07
63000,108年 3月,水泥及其製品類,90.72,19.62
63000,108年 3月,砂石及級配類,108.84,-1.86
63000,108年 3月,磚瓦瓷類,103.86,-0.93
63000,108年 3月,金屬製品類,85.13,1.93
63000,108年 3月,木材及其製品類,85.57,3.38
63000,108年 3月,塑膠製品類,80.99,3.55
63000,108年 3月,油漆塗料類,99.32,0
63000,108年 3月,機電設備類,93.15,-0.15
63000,108年 3月,瀝青及其製品類,102.56,6.6
63000,108年 3月,雜項材料類,93.67,0.56
63000,108年 3月,勞務類,89.4,0.62
63000,108年 3月,工資類,84.04,0.68
63000,108年 3月,機具設備租金類,95.96,0.55
63000,108年 4月,總指數,90.6,5.31
63000,108年 4月,材料類,90.85,7.55
63000,108年 4月,水泥及其製品類,92.73,22.26
63000,108年 4月,砂石及級配類,108.84,-1.86
63000,108年 4月,磚瓦瓷類,103.65,-1.12
63000,108年 4月,金屬製品類,84.28,1
63000,108年 4月,木材及其製品類,85.57,1.99
63000,108年 4月,塑膠製品類,80.28,2.64
63000,108年 4月,油漆塗料類,99.32,0
63000,108年 4月,機電設備類,93.67,0.74
63000,108年 4月,瀝青及其製品類,102.56,6.6
63000,108年 4月,雜項材料類,93.67,0.1
63000,108年 4月,勞務類,90.15,1.47
63000,108年 4月,工資類,84.44,1.17
63000,108年 4月,機具設備租金類,97.15,1.8
63000,108年 5月,總指數,90.39,5.02
63000,108年 5月,材料類,90.51,7.09
63000,108年 5月,水泥及其製品類,92.73,22.07
63000,108年 5月,砂石及級配類,108.84,-1.86
63000,108年 5月,磚瓦瓷類,103.65,-1.12
63000,108年 5月,金屬製品類,83.27,-0.33
63000,108年 5月,木材及其製品類,86.35,2.92
63000,108年 5月,塑膠製品類,79.81,3.42
63000,108年 5月,油漆塗料類,99.32,0
63000,108年 5月,機電設備類,93.67,0.64
63000,108年 5月,瀝青及其製品類,102.56,6.6
63000,108年 5月,雜項材料類,93.67,0.08
63000,108年 5月,勞務類,90.15,1.47
63000,108年 5月,工資類,84.44,1.17
63000,108年 5月,機具設備租金類,97.15,1.8
63000,108年 6月,總指數,90.52,4.59
63000,108年 6月,材料類,90.69,6.36
63000,108年 6月,水泥及其製品類,92.73,19.69
63000,108年 6月,砂石及級配類,108.84,-1.86
63000,108年 6月,磚瓦瓷類,103.48,-1.46
63000,108年 6月,金屬製品類,83.44,-0.22
63000,108年 6月,木材及其製品類,86.51,1.97
63000,108年 6月,塑膠製品類,80.23,6.03
63000,108年 6月,油漆塗料類,99.32,0
63000,108年 6月,機電設備類,92.98,-0.81
63000,108年 6月,瀝青及其製品類,102.56,6.6
63000,108年 6月,雜項材料類,96.64,0.07
63000,108年 6月,勞務類,90.22,1.55
63000,108年 6月,工資類,84.56,1.31
63000,108年 6月,機具設備租金類,97.15,1.8
63000,108年 7月,總指數,90.55,3.44
63000,108年 7月,材料類,90.56,4.42
63000,108年 7月,水泥及其製品類,92.74,15.44
63000,108年 7月,砂石及級配類,110.19,-0.64
63000,108年 7月,磚瓦瓷類,103.48,-1.46
63000,108年 7月,金屬製品類,82.75,-2.47
63000,108年 7月,木材及其製品類,86.51,1.97
63000,108年 7月,塑膠製品類,82.12,8.54
63000,108年 7月,油漆塗料類,99.32,0
63000,108年 7月,機電設備類,92.82,-1.17
63000,108年 7月,瀝青及其製品類,102.56,5.18
63000,108年 7月,雜項材料類,96.64,0.07
63000,108年 7月,勞務類,90.54,1.72
63000,108年 7月,工資類,85.12,1.6
63000,108年 7月,機具設備租金類,97.2,1.85
63000,108年 8月,總指數,90.92,3.58
63000,108年 8月,材料類,90.61,4.14
63000,108年 8月,水泥及其製品類,92.74,14.72
63000,108年 8月,砂石及級配類,110.19,0.82
63000,108年 8月,磚瓦瓷類,103.48,-1.46
63000,108年 8月,金屬製品類,82.96,-2.66
63000,108年 8月,木材及其製品類,86.51,1.96
63000,108年 8月,塑膠製品類,81.27,6.52
63000,108年 8月,油漆塗料類,99.32,0
63000,108年 8月,機電設備類,92.82,0.23
63000,108年 8月,瀝青及其製品類,102.56,2.74
63000,108年 8月,雜項材料類,96.8,0.24
63000,108年 8月,勞務類,91.48,2.6
63000,108年 8月,工資類,86.81,3.31
63000,108年 8月,機具設備租金類,97.2,1.85
63000,108年 9月,總指數,90.76,2.57
63000,108年 9月,材料類,90.22,2.4
63000,108年 9月,水泥及其製品類,93.05,11.39
63000,108年 9月,砂石及級配類,110.19,1.57
63000,108年 9月,磚瓦瓷類,103.48,-1.46
63000,108年 9月,金屬製品類,81.74,-4.92
63000,108年 9月,木材及其製品類,86.51,1.98
63000,108年 9月,塑膠製品類,81.75,7.14
63000,108年 9月,油漆塗料類,99.32,0
63000,108年 9月,機電設備類,91.98,-0.37
63000,108年 9月,瀝青及其製品類,102.56,2.38
63000,108年 9月,雜項材料類,96.8,0.24
63000,108年 9月,勞務類,91.72,2.88
63000,108年 9月,工資類,87.22,3.79
63000,108年 9月,機具設備租金類,97.24,1.89
63000,108年 10月,總指數,90.43,1.5
63000,108年 10月,材料類,89.66,0.67
63000,108年 10月,水泥及其製品類,93.21,8.47
63000,108年 10月,砂石及級配類,110.19,1.57
63000,108年 10月,磚瓦瓷類,103.48,-2
63000,108年 10月,金屬製品類,80.44,-7.61
63000,108年 10月,木材及其製品類,86.51,1.98
63000,108年 10月,塑膠製品類,81.75,7.73
63000,108年 10月,油漆塗料類,99.32,0
63000,108年 10月,機電設備類,91.98,-0.24
63000,108年 10月,瀝青及其製品類,102.56,2.38
63000,108年 10月,雜項材料類,93.83,0.22
63000,108年 10月,勞務類,91.83,3
63000,108年 10月,工資類,87.42,4.03
63000,108年 10月,機具設備租金類,97.24,1.89
63000,108年 11月,總指數,90.46,1.62
63000,108年 11月,材料類,89.62,0.76
63000,108年 11月,水泥及其製品類,93.21,7.22
63000,108年 11月,砂石及級配類,110.65,1.99
63000,108年 11月,磚瓦瓷類,102.2,-3.21
63000,108年 11月,金屬製品類,80.4,-6.14
63000,108年 11月,木材及其製品類,86.51,1.98
63000,108年 11月,塑膠製品類,80.87,7.82
63000,108年 11月,油漆塗料類,99.32,0
63000,108年 11月,機電設備類,91.89,-0.96
63000,108年 11月,瀝青及其製品類,102.56,2.38
63000,108年 11月,雜項材料類,93.83,0.22
63000,108年 11月,勞務類,91.97,3.16
63000,108年 11月,工資類,87.66,4.32
63000,108年 11月,機具設備租金類,97.26,1.91
63000,108年 12月,總指數,90.81,2.28
63000,108年 12月,材料類,89.74,1.32
63000,108年 12月,水泥及其製品類,93.33,6.98
63000,108年 12月,砂石及級配類,111.57,2.51
63000,108年 12月,磚瓦瓷類,102.2,-3.21
63000,108年 12月,金屬製品類,80.55,-4.3
63000,108年 12月,木材及其製品類,86.51,2.02
63000,108年 12月,塑膠製品類,80.87,6.58
63000,108年 12月,油漆塗料類,99.32,0
63000,108年 12月,機電設備類,91.89,-0.91
63000,108年 12月,瀝青及其製品類,102.56,2.38
63000,108年 12月,雜項材料類,93.83,0.22
63000,108年 12月,勞務類,92.74,4.02
63000,108年 12月,工資類,89.04,5.96
63000,108年 12月,機具設備租金類,97.28,1.93
63000,109年 1月,總指數,91.17,2.56
63000,109年 1月,材料類,90.26,1.79
63000,109年 1月,水泥及其製品類,94.89,7.28
63000,109年 1月,砂石及級配類,111.57,2.51
63000,109年 1月,磚瓦瓷類,103.13,-3.09
63000,109年 1月,金屬製品類,80.41,-3.14
63000,109年 1月,木材及其製品類,86.51,2.02
63000,109年 1月,塑膠製品類,81.87,3.79
63000,109年 1月,油漆塗料類,99.32,0
63000,109年 1月,機電設備類,92.07,-0.6
63000,109年 1月,瀝青及其製品類,102.56,2.38
63000,109年 1月,雜項材料類,93.83,0.18
63000,109年 1月,勞務類,92.8,3.95
63000,109年 1月,工資類,89.14,6.08
63000,109年 1月,機具設備租金類,97.28,1.65
63000,109年 2月,總指數,91.27,2.01
63000,109年 2月,材料類,90.33,0.91
63000,109年 2月,水泥及其製品類,96.39,8.42
63000,109年 2月,砂石及級配類,111.57,2.51
63000,109年 2月,磚瓦瓷類,103.13,-0.7
63000,109年 2月,金屬製品類,79.08,-6.74
63000,109年 2月,木材及其製品類,86.51,2.02
63000,109年 2月,塑膠製品類,82.5,1.87
63000,109年 2月,油漆塗料類,99.32,0
63000,109年 2月,機電設備類,92.07,-0.42
63000,109年 2月,瀝青及其製品類,102.56,1.88
63000,109年 2月,雜項材料類,93.83,0.18
63000,109年 2月,勞務類,92.95,3.98
63000,109年 2月,工資類,89.41,6.39
63000,109年 2月,機具設備租金類,97.31,1.4
63000,109年 3月,總指數,91.47,1.55
63000,109年 3月,材料類,90.44,-0.01
63000,109年 3月,水泥及其製品類,96.99,6.91
63000,109年 3月,砂石及級配類,112.03,2.93
63000,109年 3月,磚瓦瓷類,101.85,-1.93
63000,109年 3月,金屬製品類,78.99,-7.21
63000,109年 3月,木材及其製品類,86.51,1.1
63000,109年 3月,塑膠製品類,82.5,1.87
63000,109年 3月,油漆塗料類,100,0.68
63000,109年 3月,機電設備類,91.38,-1.9
63000,109年 3月,瀝青及其製品類,102.56,0
63000,109年 3月,雜項材料類,93.85,0.2
63000,109年 3月,勞務類,93.33,4.41
63000,109年 3月,工資類,90.07,7.18
63000,109年 3月,機具設備租金類,97.33,1.43
63000,109年 4月,總指數,91.05,0.5
63000,109年 4月,材料類,89.78,-1.17
63000,109年 4月,水泥及其製品類,97.04,4.65
63000,109年 4月,砂石及級配類,112.26,3.14
63000,109年 4月,磚瓦瓷類,101.85,-1.74
63000,109年 4月,金屬製品類,77.5,-8.05
63000,109年 4月,木材及其製品類,86.65,1.26
63000,109年 4月,塑膠製品類,80.23,-0.07
63000,109年 4月,油漆塗料類,100,0.68
63000,109年 4月,機電設備類,90.54,-3.34
63000,109年 4月,瀝青及其製品類,102.36,-0.19
63000,109年 4月,雜項材料類,93.85,0.2
63000,109年 4月,勞務類,93.35,3.55
63000,109年 4月,工資類,90.1,6.7
63000,109年 4月,機具設備租金類,97.33,0.19
63000,109年 5月,總指數,90.83,0.49
63000,109年 5月,材料類,89.42,-1.2
63000,109年 5月,水泥及其製品類,97.04,4.65
63000,109年 5月,砂石及級配類,112.26,3.14
63000,109年 5月,磚瓦瓷類,101.85,-1.74
63000,109年 5月,金屬製品類,77.68,-6.71
63000,109年 5月,木材及其製品類,86.65,0.35
63000,109年 5月,塑膠製品類,79.04,-0.97
63000,109年 5月,油漆塗料類,100,0.68
63000,109年 5月,機電設備類,88.66,-5.35
63000,109年 5月,瀝青及其製品類,99.88,-2.61
63000,109年 5月,雜項材料類,93.85,0.2
63000,109年 5月,勞務類,93.35,3.55
63000,109年 5月,工資類,90.1,6.7
63000,109年 5月,機具設備租金類,97.33,0.19
63000,109年 6月,總指數,91.16,0.71
63000,109年 6月,材料類,89.92,-0.85
63000,109年 6月,水泥及其製品類,97.04,4.65
63000,109年 6月,砂石及級配類,112.26,3.14
63000,109年 6月,磚瓦瓷類,101.85,-1.57
63000,109年 6月,金屬製品類,78.39,-6.05
63000,109年 6月,木材及其製品類,86.64,0.14
63000,109年 6月,塑膠製品類,79.75,-0.59
63000,109年 6月,油漆塗料類,100,0.68
63000,109年 6月,機電設備類,89.47,-3.77
63000,109年 6月,瀝青及其製品類,99.4,-3.07
63000,109年 6月,雜項材料類,96.82,0.19
63000,109年 6月,勞務類,93.39,3.51
63000,109年 6月,工資類,90.17,6.63
63000,109年 6月,機具設備租金類,97.33,0.19
63000,109年 7月,總指數,91.27,0.79
63000,109年 7月,材料類,90.02,-0.59
63000,109年 7月,水泥及其製品類,97.13,4.73
63000,109年 7月,砂石及級配類,112.26,1.87
63000,109年 7月,磚瓦瓷類,100.57,-2.81
