工程編號,工程名稱,公告徵收文號（序號）,行政區,段小段,地號,縣市,縣市代碼
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0327-0000,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0333-0000,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0352-0002,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0355-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0356-0000,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0357-0002,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0358-0005,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0358-0007,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0358-0008,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0358-0009,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0359-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0375-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0378-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0379-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0380-0000,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0381-0000,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0382-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0383-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0384-0002,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0385-0000,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0386-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0388-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0410-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0411-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0413-0000,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0417-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段四小段,0035-0000,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段四小段,0035-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段四小段,0038-0000,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段四小段,0040-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段四小段,0041-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段四小段,0051-0005,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段四小段,0097-0000,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段四小段,0472-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段四小段,0473-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段四小段,0482-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段四小段,0486-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段四小段,0490-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段四小段,0491-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段五小段,0330-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段五小段,0331-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段五小段,0336-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段五小段,0338-0002,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段五小段,0338-0003,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,永春段三小段,0596-0003,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,永春段三小段,0597-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段一小段,0007-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段一小段,0007-0004,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段一小段,0008-0003,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段一小段,0009-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段一小段,0010-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段一小段,0011-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段一小段,0012-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,信義,祥和段一小段,0021-0001,臺北市,63000
931057,北二高台北聯絡線信義支線穿越（保護區）用地徵收地上權,9323029900,南港,麗山段四小段,0377-0002,臺北市,63000
931058,士林延平北路五段八三巷二八弄道路第一期拓寬工程(一併二),9322102900,士林,海光段二小段,0645-0000,臺北市,63000
931058,士林延平北路五段八三巷二八弄道路第一期拓寬工程(一併二),9322102900,士林,海光段二小段,0645-0001,臺北市,63000
931059,臺北都會區大眾捷運系統內湖線(機場用地變更為交通用地三)工程,9322725200,松山,濱江段四小段,0298-0009,臺北市,63000
931059,臺北都會區大眾捷運系統內湖線(機場用地變更為交通用地三)工程,9322725200,松山,濱江段四小段,0298-0010,臺北市,63000
931059,臺北都會區大眾捷運系統內湖線(機場用地變更為交通用地三)工程,9322725200,松山,濱江段四小段,0299-0003,臺北市,63000
931059,臺北都會區大眾捷運系統內湖線(機場用地變更為交通用地三)工程,9322725200,松山,濱江段四小段,0332-0003,臺北市,63000
931059,臺北都會區大眾捷運系統內湖線(機場用地變更為交通用地三)工程,9322725200,松山,濱江段四小段,0334-0000,臺北市,63000
931060,配合台北市松山撫遠街機場東側道路新築工程暨改善飛安需求工程(一),9322472000,松山,濱江段一小段,0240-0000,臺北市,63000
931060,配合台北市松山撫遠街機場東側道路新築工程暨改善飛安需求工程(一),9322472000,松山,濱江段一小段,0254-0000,臺北市,63000
931060,配合台北市松山撫遠街機場東側道路新築工程暨改善飛安需求工程(一),9322472000,松山,濱江段一小段,0255-0000,臺北市,63000
931060,配合台北市松山撫遠街機場東側道路新築工程暨改善飛安需求工程(一),9322472000,松山,濱江段一小段,0286-0000,臺北市,63000
931060,配合台北市松山撫遠街機場東側道路新築工程暨改善飛安需求工程(一),9322472000,松山,濱江段一小段,0289-0000,臺北市,63000
931060,配合台北市松山撫遠街機場東側道路新築工程暨改善飛安需求工程(一),9322472000,松山,濱江段一小段,0290-0000,臺北市,63000
931060,配合台北市松山撫遠街機場東側道路新築工程暨改善飛安需求工程(一),9322472000,松山,濱江段一小段,0292-0000,臺北市,63000
931060,配合台北市松山撫遠街機場東側道路新築工程暨改善飛安需求工程(一),9322472000,松山,濱江段一小段,0293-0000,臺北市,63000
931060,配合台北市松山撫遠街機場東側道路新築工程暨改善飛安需求工程(一),9322472000,松山,濱江段一小段,0295-0000,臺北市,63000
931060,配合台北市松山撫遠街機場東側道路新築工程暨改善飛安需求工程(一),9322472000,松山,濱江段一小段,0300-0000,臺北市,63000
931060,配合台北市松山撫遠街機場東側道路新築工程暨改善飛安需求工程(一),9322472000,松山,濱江段一小段,0303-0000,臺北市,63000
931060,配合台北市松山撫遠街機場東側道路新築工程暨改善飛安需求工程(一),9322472000,松山,濱江段一小段,0305-0000,臺北市,63000
931061,配合台北市松山撫遠街機場東側道路新築工程暨改善飛安需求工程(二),9322471900,松山,濱江段一小段,0289-0000,臺北市,63000
931061,配合台北市松山撫遠街機場東側道路新築工程暨改善飛安需求工程(二),9322471900,松山,濱江段一小段,0304-0000,臺北市,63000
931062,臺北都會區大眾捷運系統信義線聯合開發區(捷)工程,9322473200,大安,仁愛段三小段,0650-0000,臺北市,63000
931062,臺北都會區大眾捷運系統信義線聯合開發區(捷)工程,9322473200,大安,仁愛段三小段,0672-0000,臺北市,63000
931062,臺北都會區大眾捷運系統信義線聯合開發區(捷)工程,9322473200,大安,仁愛段三小段,0677-0000,臺北市,63000
931063,臺北都會區大眾捷運系統南港線東延段經貿南站工程（地上權）,9322473100,南港,南港段二小段,0005-0001,臺北市,63000
931064,臺北都會區大眾捷運系統南港線東延段經貿南站工程,9322706600,南港,南港段二小段,0005-0003,臺北市,63000
931065,臺北都會區大眾捷運系統內湖線高架段工程穿越(內湖路一段)(地上權),9322726100,內湖,西湖段一小段,1069-0005,臺北市,63000
931065,臺北都會區大眾捷運系統內湖線高架段工程穿越(內湖路一段)(地上權),9322726100,內湖,西湖段一小段,0277-0002,臺北市,63000
931065,臺北都會區大眾捷運系統內湖線高架段工程穿越(內湖路一段)(地上權),9322726100,內湖,西湖段四小段,0277-0004,臺北市,63000
931066,臺北都會區大眾捷運系統內湖線高架段工程穿越(內湖路一段),9404559000,內湖,西湖段一小段,1069-0006,臺北市,63000
931066,臺北都會區大眾捷運系統內湖線高架段工程穿越(內湖路一段),9404559000,內湖,西湖段一小段,1069-0007,臺北市,63000
931066,臺北都會區大眾捷運系統內湖線高架段工程穿越(內湖路一段),9404559000,內湖,西湖段一小段,1069-0008,臺北市,63000
931066,臺北都會區大眾捷運系統內湖線高架段工程穿越(內湖路一段),9404559000,內湖,西湖段一小段,1069-0009,臺北市,63000
